acc_x_mean,acc_x_std,acc_x_max,acc_x_min,acc_x_rms,acc_x_skew,acc_x_kurt,acc_x_energy,acc_x_entropy,acc_y_mean,acc_y_std,acc_y_max,acc_y_min,acc_y_rms,acc_y_skew,acc_y_kurt,acc_y_energy,acc_y_entropy,acc_z_mean,acc_z_std,acc_z_max,acc_z_min,acc_z_rms,acc_z_skew,acc_z_kurt,acc_z_energy,acc_z_entropy,gyro_x_mean,gyro_x_std,gyro_x_max,gyro_x_min,gyro_x_rms,gyro_x_skew,gyro_x_kurt,gyro_x_energy,gyro_x_entropy,gyro_y_mean,gyro_y_std,gyro_y_max,gyro_y_min,gyro_y_rms,gyro_y_skew,gyro_y_kurt,gyro_y_energy,gyro_y_entropy,gyro_z_mean,gyro_z_std,gyro_z_max,gyro_z_min,gyro_z_rms,gyro_z_skew,gyro_z_kurt,gyro_z_energy,gyro_z_entropy,corr_acc_xy,corr_acc_xz,corr_acc_yz,label
-0.023995971679687502,0.16537236039892403,0.2462890625,-0.392041015625,0.16710423166623872,-0.7534622025502332,-0.4495924828891069,1.260223687362671,2.345331472272342,-0.15571187337239584,0.7199982297846867,0.447802734375,-2.4654296875,0.7366434947803608,-2.049424269326453,3.3160421062549803,23.887899402618405,2.0231370559371538,0.9030385335286457,0.568765085690948,2.447021484375,0.0294921875,1.0672264594445728,1.0577966583671186,1.0211677779687216,14.90669336166382,1.8957452768225287,-27.673908568421997,201.08381782117974,238.9756103515625,-470.1402526855469,202.97917874746358,-0.8309636636673203,-0.5550201107564701,1863231.0631028384,1.6056748898173459,-1.9216208487749096,71.4233155241061,145.06098022460938,-138.21341857910156,71.44916113673037,0.21872796465875002,-0.733871287925389,235078.3795899735,2.1041192882738855,-0.45591972817977244,32.350565237964965,97.55488052368165,-37.00000076293945,32.353777739459886,1.4398265140746183,1.657803984065751,48234.093787636746,2.2754092824776153,0.33097619306396037,-0.31581280931813105,-0.7061185129032712,DOWN
-0.16089465082908164,0.2696202893286914,0.37109375,-0.948291015625,0.3139780073239196,-0.8610813179384035,1.1802205444198233,3.4908187220573414,2.23424954944718,-0.053532565369897964,0.8034362067361321,0.9017578125,-2.601953125,0.8052176561959055,-1.9325130968145887,3.1812529921451898,30.997377632904055,2.1713111187302774,0.8613769531250001,0.5639799308737101,2.38427734375,0.235400390625,1.0295841965586026,1.3756894859433966,1.0137495672363013,15.273882863807676,2.059091742122967,-53.533119924161944,172.59957090540072,212.8658599853516,-462.0183044433594,180.71083754314006,-0.8534482316433502,-0.1794526575852582,1490103.4902186668,1.9786670864645968,16.802248231569923,41.61795319211717,129.2682960510254,-34.073171615600586,44.881728727139624,0.7711485799183798,-0.2006419540170441,86636.0101263686,2.4618944394341797,-2.8868962972771883,23.415941225795898,38.91463584899903,-69.65244140625,23.59322940424139,-0.7974060854631208,0.8237188800007611,27425.859526486587,2.259876726194303,0.7418910732616714,-0.33077320416844636,-0.37345719389176985,DOWN
-0.12543854890046297,0.18464408379277705,0.19716796875,-0.565966796875,0.22322246130245924,-0.8745353694749555,-0.17011581701304257,1.7752952791111807,2.329928184834962,-0.0711154513888889,0.5454253528929635,0.43603515625,-1.928369140625,0.5500420193082153,-2.178691428571529,4.2122561826921,15.490846880844662,2.2099301337077257,0.9113624855324075,0.5171573510723088,2.366015625,0.032080078125,1.0478708440470774,0.9652026869424933,1.04586301565329,13.926599263123107,1.9314410724429387,-14.232724556437242,183.48382452560458,221.42073669433597,-386.9817138671875,184.03500838384596,-0.7586997110816999,-0.8254913871140839,1753056.451665971,1.813647742528544,10.843045170218856,92.25210487764784,242.8841552734375,-163.89634552001954,92.8871491807125,0.7050141582101277,0.37226065745466563,443176.5925895934,2.2986173213154117,-8.543247856586065,24.58618829982006,52.37805004119873,-54.76219787597656,26.028210446614864,0.41069761998135823,0.045395913978479197,31481.613361010244,2.4911431309225933,0.263404868563696,-0.14178199219328708,-0.5376787154445024,DOWN
0.013497340425531915,0.15081437522433505,0.205615234375,-0.386083984375,0.15141715217527116,-1.0712119941230387,0.34180419703695275,1.046742739280065,2.2184700702843694,-0.21101853390957445,0.7174265014021987,0.403857421875,-2.448388671875,0.7478165594365674,-1.9615697764398392,2.961916539719537,23.686959039072196,2.091384257561768,0.882144489694149,0.6538155907919787,2.812353515625,0.103759765625,1.0980226443295307,1.5104480022151041,1.8121695563150757,19.67274775664011,2.1588863057920262,-47.29370110332966,192.84945535243543,222.39024658203124,-457.5183044433594,198.56386024093626,-0.754073104594525,-0.6158420685335737,1713759.7350237963,1.684145156469446,-4.44029470682144,79.78669129528357,177.06098022460938,-134.8292724609375,79.91015157620654,0.5273907840574643,-0.28253603883189937,293364.2531610385,2.0635958453349317,-13.603404657170175,27.000520611688334,33.26219635009765,-78.56707458496093,30.233768067657824,-0.5705789451585653,-0.35905404397660146,33596.84497832142,2.435102766369532,-0.14925125499994532,0.13165819667793208,-0.7286697396008202,DOWN
0.014958984375,0.15213158483366926,0.272265625,-0.252734375,0.15286526851294704,-0.06606468752329164,-1.2213926686431693,1.112829183615171,2.3562253004247453,-0.11988964843750001,0.4911714733356952,0.52177734375,-1.5607421875,0.5055916771676775,-1.336100178209829,1.5602271456765209,11.59864336188023,2.001166316863125,0.9357587890625,0.4730931500466915,2.21142578125,0.39130859375,1.0485521636660802,1.2786896482706362,0.8388327978699377,10.760511320829387,1.8616766847921595,-24.044970296820008,157.93150353943494,135.28659057617188,-362.0426879882813,159.75143319169783,-0.8728404683754349,-0.6589699618841647,1149344.680689641,1.4661200109367727,-9.504954723517102,65.03710104071479,138.30487823486328,-102.71951446533204,65.72799005048194,0.7334019359555232,-0.37114534444326264,194935.57915215017,2.2299386686353837,-6.582063315312069,24.215045185241905,49.35366020202637,-43.16463623046875,25.09366395746313,0.29314756499932687,-0.665580283359466,27023.79015726869,2.2759300774430966,-0.3225718294790671,0.34095007518953696,-0.6147828436895917,DOWN
-0.043680826822916664,0.14817091236773725,0.180078125,-0.32373046875,0.1544753504732108,-0.2679519415337542,-1.2462667997232555,1.0116955352783201,2.411518079293802,-0.17872517903645835,0.6329542797865636,0.40556640625,-2.1869140625,0.6577034361486502,-1.9645535819238675,3.1632564960280174,18.461838111877444,2.177977659762588,0.9195485432942707,0.5416264884202535,2.364892578125,0.108251953125,1.0672060609053298,0.943531377238334,0.7921209155019064,13.518239004516602,1.9855462689048247,-34.22992863853772,184.82199259372626,172.64634399414064,-427.7134155273437,187.9650418586254,-0.8435829268277896,-0.7474878235198221,1574054.5217771342,1.643683783476376,-9.931021859000127,78.50498824934718,148.96951751708986,-152.92073669433594,79.13064119033838,0.09610665832481732,-0.48556675703557195,283998.29516082106,1.9316915787230593,-9.295350938787063,24.39058187474198,46.402439498901366,-49.78048934936523,26.101801341357678,0.27507670810070656,-0.22488943113113935,27413.345133197126,2.0844110095539614,0.019007759123365837,0.08368516903225692,-0.6530603926970739,DOWN
0.05607808430989583,0.22019021470739106,0.455224609375,-0.44912109375,0.2272190181141419,-0.1357123827385174,-0.23444912763810732,2.234377535629272,2.2265585384314406,-0.18070678710937496,0.6581259281023448,0.566015625,-2.325341796875,0.6824841977276586,-2.010076068486982,3.372462145476468,19.95881673259735,2.0484967884935217,0.9421152750651042,0.5503509257176226,2.429296875,0.3490234375,1.09108539214364,1.2155487806441476,0.7473665051437131,13.95701311225891,1.8202410016391368,-28.985773062706,177.82149767820295,207.48780822753903,-448.32318115234375,180.16842141885417,-0.9818016195982608,-0.2589127951024417,1457074.7260828256,1.7414763136185023,-4.464050018042325,60.35561786251807,108.37195510864258,-153.6341522216797,60.52047876652905,-0.6575011274667191,0.29299457142337415,167864.985436755,2.1022571278974898,6.61115381717682,38.00640532944964,79.82927093505859,-40.719513702392575,38.577120173242456,0.39216475002391993,-1.1665592590863036,66568.2724458305,2.1371489878433723,-0.6073644634244227,0.661645891866061,-0.6784767591455031,DOWN
-0.10639740566037735,0.16808744661202965,0.3810546875,-0.5640625,0.19893164062011556,-0.20171608890635176,1.464824814763964,1.4696994757652286,2.496990990158562,-0.14440595518867927,0.4899702410194942,0.39013671875,-1.649365234375,0.5108071230696143,-1.6730980619267641,2.581228041679833,12.488129284646774,2.319369381717253,0.9274358785377359,0.5287558581797429,2.23232421875,-0.06611328125,1.0675767262161808,0.38856636617920204,0.29477159977087464,14.543480851561934,2.065589930734201,-36.07622137731975,158.68025717590925,122.23780670166016,-376.6524475097656,162.72958479108243,-0.9366348221086793,-0.6924641995667633,1311128.9576522287,1.7729935830234576,18.03782773900915,68.72865650270741,153.50000610351563,-131.0670783996582,71.05625556000902,0.259912400598498,-0.45752985806394353,245974.95861743702,2.2747207801062466,-0.7690831715310061,20.15439553036413,50.60975613594055,-36.76829299926758,20.169064135925932,0.41163010660917243,0.3643813651468202,21153.666395252225,2.5702726199412904,0.5012882617160184,-0.2599119587116609,-0.6589631509724897,DOWN
0.05344340006510417,0.1640445396612408,0.36396484375,-0.394873046875,0.17253060019366762,-1.0125815797390194,0.9029511542673752,1.2403368358612061,2.4740471665219355,-0.17150573730468746,0.5745495785539171,0.448779296875,-1.84423828125,0.5996010641625883,-1.5958831116851706,1.932260716295474,15.212308357620236,2.1506202602976634,0.920417277018229,0.6021158384221119,2.472509765625,0.148779296875,1.0998688315942107,1.058143359873619,0.5091114416518949,16.706908061599737,2.0179624311628594,-48.68953403780858,171.18919458582636,166.06097717285155,-415.95123291015625,177.97868149798964,-0.832691021286948,-0.6813646251830239,1350409.3473685593,1.6057435115706935,-11.455665997664136,69.58122558265416,119.43902587890624,-177.94512634277345,70.51793556985515,-0.5160647794782782,0.33823405111487714,223123.02632684578,2.1914496978990265,-2.7657518468797204,23.216384966191374,47.53658828735352,-34.73170776367188,23.380545634713393,0.5398684180824392,-0.5251361816660793,24848.132222380576,2.4508802366025493,-0.3089993954812494,0.3995096926992208,-0.9033657217965346,DOWN
-0.22277730305989585,0.29785683782349415,0.193603515625,-1.0861328125,0.3719521778358772,-1.3526528401487352,1.4811127532684862,4.088360838317872,2.0988796118929853,-0.2232228597005208,0.7902261861960216,0.487109375,-2.7298828125,0.8211491158387664,-1.9871591533959225,3.136239846154144,28.77574629478455,2.12963956505524,0.790589396158854,0.7131384428906701,2.71572265625,-0.300927734375,1.0647056081599982,0.9008282558357128,0.769571446589512,23.435168649673464,2.1372414999393543,-48.74771392817299,206.51150262794283,220.1097625732422,-474.5792785644532,212.18704091172447,-0.8164332855898427,-0.7386016695481876,1965197.9358421885,1.84797480390444,30.268294117848075,120.87385087860301,341.6463562011719,-126.96951599121094,124.6060089041749,1.2228074355498304,0.4722532209879824,673330.2293658459,2.1104936702833674,-14.438770747681458,46.51969474496239,34.78048858642578,-128.1524444580078,48.7089324443534,-1.109416961007974,0.03778278307304905,99727.08342518126,2.0061943828960076,0.7254094780658712,-0.38285138835314253,-0.7357967572686692,DOWN
