timestamp,sensor,x,y,z
1768239637.9748595,acc,0.101318359375,-0.092041015625,0.984375
1768239637.9898615,acc,0.095703125,-0.104736328125,0.9951171875
1768239637.9979024,acc,0.100830078125,-0.1083984375,0.998046875
1768239638.0049064,acc,0.112060546875,-0.1044921875,1.00537109375
1768239638.0207665,acc,0.1201171875,-0.1044921875,1.00830078125
1768239638.0281653,acc,0.118896484375,-0.108154296875,1.01123046875
1768239638.0354714,acc,0.117431640625,-0.108154296875,1.008544921875
1768239638.0506,acc,0.107666015625,-0.102783203125,1.00732421875
1768239638.0572867,acc,0.099365234375,-0.0986328125,1.004150390625
1768239638.0656717,acc,0.097900390625,-0.09765625,1.002197265625
1768239638.080271,acc,0.099609375,-0.094970703125,0.99755859375
1768239638.0881212,acc,0.102783203125,-0.09326171875,0.99609375
1768239638.0955615,acc,0.0966796875,-0.090087890625,0.997314453125
1768239638.1029553,acc,0.091796875,-0.08935546875,0.994873046875
1768239638.1183698,acc,0.094482421875,-0.086181640625,0.993408203125
1768239638.1253684,acc,0.0908203125,-0.083984375,0.998046875
1768239638.132243,acc,0.09375,-0.086181640625,1.00244140625
1768239638.147705,acc,0.104736328125,-0.088623046875,1.0
1768239638.1557627,acc,0.100830078125,-0.082763671875,0.995361328125
1768239638.163211,acc,0.0859375,-0.070556640625,0.988525390625
1768239638.1780093,acc,0.057861328125,-0.0537109375,0.978515625
1768239638.185638,acc,0.026123046875,-0.035400390625,0.9736328125
1768239638.1922407,acc,0.0078125,-0.016357421875,0.98876953125
1768239638.2081175,acc,-0.0185546875,-0.003173828125,1.0009765625
1768239638.2151515,acc,-0.091552734375,0.0224609375,1.026611328125
1768239638.2231033,acc,-0.2158203125,0.044921875,1.064697265625
1768239638.2380843,acc,-0.40234375,0.041015625,1.094482421875
1768239638.2456563,acc,-0.5869140625,0.021728515625,1.120361328125
1768239638.2531338,acc,-0.6513671875,-0.049072265625,1.197998046875
1768239638.2681255,acc,-0.52880859375,-0.2275390625,1.35595703125
1768239638.2751837,acc,-0.3203125,-0.48046875,1.572021484375
1768239638.2833052,acc,-0.344970703125,-0.7490234375,1.8466796875
1768239638.298213,acc,-0.47021484375,-0.964111328125,1.963623046875
1768239638.305666,acc,-0.796142578125,-1.10302734375,1.865478515625
1768239638.3120794,acc,-0.96142578125,-1.08837890625,1.634033203125
1768239638.328235,acc,-0.88525390625,-0.87255859375,1.513916015625
1768239638.335239,acc,-0.615234375,-0.59375,1.37646484375
1768239638.3430853,acc,-0.32275390625,-0.416748046875,1.224853515625
1768239638.3576372,acc,-0.375,-0.511474609375,1.027587890625
1768239638.3656378,acc,-0.36279296875,-0.690673828125,0.795654296875
1768239638.3726387,acc,-0.0517578125,-0.81494140625,0.650146484375
1768239638.3876383,acc,0.46533203125,-0.86474609375,0.476806640625
1768239638.3956366,acc,1.248779296875,-0.90869140625,0.374267578125
1768239638.402669,acc,2.052490234375,-0.83447265625,0.456298828125
1768239638.4182584,acc,2.67578125,-0.56884765625,0.53125
1768239638.4252572,acc,2.636474609375,-0.315673828125,0.361328125
1768239638.4326613,acc,2.333984375,-0.185791015625,0.094970703125
1768239638.4477484,acc,2.187255859375,-0.07861328125,-0.013427734375
1768239638.4547448,acc,2.01611328125,0.03955078125,0.02392578125
1768239638.4629161,acc,1.75,0.120849609375,0.14453125
1768239638.4778976,acc,1.357666015625,0.155029296875,0.295654296875
1768239638.4849832,acc,0.899169921875,0.139404296875,0.4033203125
1768239638.4928982,acc,0.523193359375,0.106201171875,0.561279296875
1768239638.5079298,acc,0.26220703125,0.046142578125,0.719970703125
1768239638.5155056,acc,0.171142578125,0.013916015625,0.78076171875
1768239638.5225132,acc,0.13671875,0.028076171875,0.838623046875
1768239638.5375004,acc,0.0947265625,0.0224609375,0.90234375
1768239638.5454984,acc,0.06689453125,-0.020263671875,0.931396484375
1768239638.552512,acc,0.07080078125,-0.074462890625,0.895751953125
1768239638.5615017,acc,0.109619140625,-0.0830078125,0.896240234375
1768239638.5755048,acc,0.066650390625,-0.066162109375,0.963134765625
1768239638.5904179,acc,-0.01904296875,-0.072265625,0.999267578125
1768239638.591426,acc,-0.067138671875,-0.086181640625,1.06591796875
1768239638.605331,acc,-0.0908203125,-0.0849609375,1.21337890625
1768239638.6126742,acc,-0.085693359375,-0.0830078125,1.3056640625
1768239638.620658,acc,-0.036376953125,-0.068115234375,1.296142578125
1768239638.635566,acc,0.041015625,-0.011962890625,1.213134765625
1768239638.6425638,acc,0.177001953125,0.04345703125,1.099853515625
1768239638.6505642,acc,0.304443359375,0.05859375,0.972900390625
1768239638.665615,acc,0.339111328125,0.0234375,0.914306640625
1768239638.6730783,acc,0.27099609375,-0.075927734375,0.9033203125
1768239638.6806047,acc,0.1630859375,-0.177734375,0.960693359375
1768239638.6962454,acc,0.043212890625,-0.2236328125,1.08056640625
1768239638.7031126,acc,0.0,-0.234130859375,1.233154296875
1768239638.7102816,acc,0.009033203125,-0.223388671875,1.322509765625
1768239638.7258089,acc,-0.04248046875,-0.199951171875,1.28955078125
1768239638.7331378,acc,-0.125,-0.18798828125,1.233154296875
1768239638.7406092,acc,-0.141845703125,-0.201416015625,1.172119140625
1768239638.7558923,acc,-0.1015625,-0.218505859375,1.1171875
1768239638.7632186,acc,-0.06689453125,-0.2138671875,1.0458984375
1768239638.7706409,acc,-0.0302734375,-0.180908203125,0.987060546875
1768239638.7857244,acc,0.013671875,-0.12548828125,0.954833984375
1768239638.793213,acc,0.064208984375,-0.08203125,0.939453125
1768239638.8016129,acc,0.076416015625,-0.074462890625,0.938720703125
1768239638.8156166,acc,0.06396484375,-0.08984375,0.95361328125
1768239638.8231196,acc,0.060302734375,-0.112548828125,0.977294921875
1768239638.8311157,acc,0.0791015625,-0.136474609375,0.996826171875
1768239638.8456206,acc,0.08544921875,-0.14111328125,1.01318359375
1768239638.8531532,acc,0.07275390625,-0.13916015625,1.03271484375
1768239638.8601696,acc,0.085693359375,-0.135986328125,1.0390625
1768239638.8759892,acc,0.120361328125,-0.135986328125,1.05078125
1768239638.8830929,acc,0.148681640625,-0.140869140625,1.062255859375
1768239638.8906398,acc,0.1640625,-0.149169921875,1.065185546875
1768239638.9057803,acc,0.143310546875,-0.162353515625,1.0625
1768239638.914288,acc,0.126708984375,-0.180419921875,1.06005859375
1768239638.9203043,acc,0.114501953125,-0.18798828125,1.0576171875
1768239638.935463,acc,0.103515625,-0.18701171875,1.053955078125
1768239638.9430916,acc,0.096435546875,-0.18359375,1.048095703125
1768239638.950709,acc,0.11328125,-0.1845703125,1.050537109375
1768239638.965598,acc,0.1513671875,-0.18896484375,1.0498046875
1768239638.9731274,acc,0.1826171875,-0.189453125,1.044677734375
1768239638.9826365,acc,0.198486328125,-0.183837890625,1.042236328125
1768239638.9956539,acc,0.183349609375,-0.17431640625,1.032958984375
1768239639.0027668,acc,0.162841796875,-0.16552734375,1.0205078125
1768239639.010769,acc,0.160888671875,-0.153076171875,1.0185546875
1768239639.017275,acc,0.160888671875,-0.1416015625,1.0185546875
1768239639.0331273,acc,0.158447265625,-0.13818359375,1.01318359375
1768239639.0406177,acc,0.156005859375,-0.13818359375,1.008544921875
1768239639.048131,acc,0.16455078125,-0.1357421875,1.000244140625
1768239639.062507,acc,0.17724609375,-0.130859375,0.9873046875
1768239639.0706494,acc,0.170166015625,-0.125244140625,0.972412109375
1768239639.0778506,acc,0.16064453125,-0.125732421875,0.96240234375
1768239639.0933435,acc,0.1650390625,-0.12646484375,0.969970703125
1768239639.1005888,acc,0.1689453125,-0.1259765625,0.9775390625
1768239639.1081276,acc,0.162109375,-0.12255859375,0.97900390625
1768239639.122639,acc,0.154541015625,-0.1201171875,0.97998046875
1768239639.1306217,acc,0.159912109375,-0.12255859375,0.98681640625
1768239639.1383793,acc,0.169189453125,-0.1240234375,0.99267578125
1768239639.1607544,acc,0.175537109375,-0.126220703125,0.994384765625
1768239639.1607544,acc,0.158203125,-0.130615234375,0.988037109375
1768239639.167888,acc,0.13525390625,-0.131591796875,0.982666015625
1768239639.18289,acc,0.124267578125,-0.123046875,0.985595703125
1768239639.1906574,acc,0.129150390625,-0.118896484375,0.994140625
1768239639.1991765,acc,0.14111328125,-0.123291015625,0.99658203125
1768239639.2137759,acc,0.142822265625,-0.12744140625,0.996337890625
1768239639.220801,acc,0.138671875,-0.131103515625,0.997314453125
1768239639.2271028,acc,0.13525390625,-0.133056640625,0.99951171875
1768239639.2430842,acc,0.140625,-0.137451171875,1.00244140625
1768239639.2506275,acc,0.14306640625,-0.138427734375,1.0029296875
1768239639.2581701,acc,0.137451171875,-0.132568359375,0.998046875
1768239639.2731285,acc,0.130615234375,-0.130126953125,1.0009765625
1768239639.2806618,acc,0.1259765625,-0.131103515625,0.996337890625
1768239639.288132,acc,0.11865234375,-0.1298828125,0.9931640625
1768239639.3031616,acc,0.12060546875,-0.126953125,0.98828125
1768239639.310623,acc,0.134521484375,-0.12158203125,0.986572265625
1768239639.3186972,acc,0.146484375,-0.120361328125,0.994384765625
1768239639.3328238,acc,0.156005859375,-0.123046875,1.00048828125
1768239639.3402548,acc,0.171142578125,-0.12646484375,1.003662109375
1768239639.3556287,acc,0.177001953125,-0.12890625,1.0048828125
1768239639.3628442,acc,0.172607421875,-0.130126953125,1.00390625
1768239639.3716557,acc,0.1591796875,-0.13134765625,0.998291015625
1768239639.3782964,acc,0.144287109375,-0.12646484375,0.9873046875
1768239639.3929665,acc,0.118896484375,-0.119384765625,0.976318359375
1768239639.4009798,acc,0.110595703125,-0.12060546875,0.975341796875
1768239639.4082434,acc,0.1240234375,-0.125,0.98583984375
1768239637.9979024,gyro,-2.682926893234253,1.920731782913208,0.5487805008888245
1768239637.9979024,gyro,-2.591463565826416,0.7621951103210449,-0.6707317233085632
1768239637.9979024,gyro,-2.1341464519500732,-0.12195122241973877,-1.3719512224197388
1768239638.0281653,gyro,-2.4695122241973877,-0.396341472864151,-1.1890244483947754
1768239638.0281653,gyro,-2.4695122241973877,-0.4268292784690857,-1.1280487775802612
1768239638.0281653,gyro,-2.3475611209869385,-0.030487805604934692,-2.012195110321045
1768239638.058289,gyro,-2.0426828861236572,0.4268292784690857,-1.8597561120986938
1768239638.058289,gyro,-1.4939024448394775,1.3109756708145142,-2.378048896789551
1768239638.058289,gyro,-1.585365891456604,0.9146341681480408,-2.896341562271118
1768239638.0881212,gyro,-1.6158536672592163,1.3719512224197388,-3.567073345184326
1768239638.0881212,gyro,-1.432926893234253,2.987804889678955,-4.0853657722473145
1768239638.0881212,gyro,-1.737804889678955,4.512195110321045,-4.634146213531494
1768239638.1183698,gyro,-1.402438998222351,4.72560977935791,-5.731707572937012
1768239638.1183698,gyro,-1.5548781156539917,3.75,-6.646341800689697
1768239638.1183698,gyro,-1.7987805604934692,3.0487804412841797,-7.469512462615967
1768239638.147705,gyro,-1.737804889678955,1.585365891456604,-8.59756088256836
1768239638.147705,gyro,-1.4634146690368652,0.9756097793579102,-9.17682933807373
1768239638.147705,gyro,-0.9451219439506531,2.103658676147461,-9.695121765136719
1768239638.1780093,gyro,0.3353658616542816,2.7439024448394775,-9.542683601379395
1768239638.1780093,gyro,1.1890244483947754,2.591463565826416,-9.390244483947754
1768239638.1780093,gyro,1.7682926654815674,2.2865853309631348,-8.445121765136719
1768239638.2081175,gyro,2.1646342277526855,-1.1280487775802612,-7.5
1768239638.2081175,gyro,2.2560975551605225,-4.634146213531494,-6.280488014221191
1768239638.2081175,gyro,3.4146342277526855,-8.536585807800293,-3.353658676147461
1768239638.2380843,gyro,3.7804877758026123,-13.841464042663574,1.8597561120986938
1768239638.2380843,gyro,3.8109757900238037,-22.2560977935791,10.091464042663574
1768239638.2380843,gyro,4.0853657722473145,-36.6158561706543,22.2560977935791
1768239638.2681255,gyro,3.658536672592163,-56.310977935791016,38.84146499633789
1768239638.2681255,gyro,-0.396341472864151,-76.18902587890625,62.0121955871582
1768239638.2681255,gyro,-0.6707317233085632,-88.01829528808594,92.56097412109375
1768239638.298213,gyro,5.9146342277526855,-88.07926940917969,129.48170471191406
1768239638.298213,gyro,20.15243911743164,-88.99390411376953,174.96951293945312
1768239638.298213,gyro,41.128047943115234,-100.2743911743164,222.3780517578125
1768239638.328235,gyro,75.76219940185547,-138.01829528808594,285.76220703125
1768239638.328235,gyro,136.4329376220703,-152.9268341064453,329.2378234863281
