timestamp,sensor,x,y,z
1768240007.2359855,acc,0.17578125,-0.055419921875,1.02099609375
1768240007.2439897,acc,0.17236328125,-0.061279296875,1.02880859375
1768240007.250987,acc,0.1689453125,-0.058349609375,1.02392578125
1768240007.2660155,acc,0.17333984375,-0.052001953125,1.021484375
1768240007.2729828,acc,0.1845703125,-0.043212890625,1.02392578125
1768240007.2810028,acc,0.19482421875,-0.04345703125,1.0322265625
1768240007.295535,acc,0.196533203125,-0.04248046875,1.037109375
1768240007.3035336,acc,0.19189453125,-0.042724609375,1.037353515625
1768240007.3105376,acc,0.19677734375,-0.04150390625,1.03515625
1768240007.326249,acc,0.195068359375,-0.04248046875,1.038330078125
1768240007.3336241,acc,0.181396484375,-0.0439453125,1.0380859375
1768240007.3406987,acc,0.173828125,-0.046875,1.032958984375
1768240007.3556495,acc,0.1728515625,-0.052490234375,1.03125
1768240007.3636332,acc,0.171875,-0.055908203125,1.031494140625
1768240007.370649,acc,0.176513671875,-0.057373046875,1.032470703125
1768240007.385671,acc,0.18359375,-0.05859375,1.02734375
1768240007.3942075,acc,0.19091796875,-0.054443359375,1.01318359375
1768240007.4013364,acc,0.197265625,-0.04248046875,1.001708984375
1768240007.4163382,acc,0.195068359375,-0.034912109375,0.996337890625
1768240007.4233336,acc,0.19140625,-0.02880859375,0.992919921875
1768240007.4303322,acc,0.18701171875,-0.023193359375,0.99853515625
1768240007.4458296,acc,0.18505859375,-0.01953125,1.005126953125
1768240007.453606,acc,0.1923828125,-0.013671875,1.002197265625
1768240007.4610257,acc,0.201171875,-0.003173828125,0.996826171875
1768240007.4764516,acc,0.201416015625,0.005615234375,0.989990234375
1768240007.4841235,acc,0.20068359375,0.012451171875,0.980224609375
1768240007.4916055,acc,0.200439453125,0.01904296875,0.968017578125
1768240007.5052857,acc,0.197509765625,0.026123046875,0.963623046875
1768240007.5132816,acc,0.201416015625,0.03173828125,0.962890625
1768240007.520273,acc,0.2001953125,0.03466796875,0.96533203125
1768240007.5361228,acc,0.192626953125,0.039794921875,0.964111328125
1768240007.543857,acc,0.1796875,0.04248046875,0.96435546875
1768240007.5510535,acc,0.16845703125,0.044921875,0.96875
1768240007.5659647,acc,0.16552734375,0.048583984375,0.96923828125
1768240007.5739658,acc,0.161865234375,0.046875,0.97216796875
1768240007.5811124,acc,0.155517578125,0.040771484375,0.972412109375
1768240007.5959556,acc,0.155517578125,0.032470703125,0.964599609375
1768240007.6039553,acc,0.1572265625,0.032958984375,0.957763671875
1768240007.6111755,acc,0.164306640625,0.0341796875,0.96044921875
1768240007.6196358,acc,0.1796875,0.031982421875,0.964599609375
1768240007.6338346,acc,0.207763671875,0.03125,0.9736328125
1768240007.6415386,acc,0.23095703125,0.02587890625,0.980224609375
1768240007.648809,acc,0.2412109375,0.022705078125,0.97607421875
1768240007.663703,acc,0.23583984375,0.023193359375,0.970458984375
1768240007.6713367,acc,0.22216796875,0.025634765625,0.968017578125
1768240007.6788368,acc,0.199462890625,0.02587890625,0.969482421875
1768240007.6939442,acc,0.1845703125,0.01708984375,0.95751953125
1768240007.7013264,acc,0.17919921875,0.01171875,0.93408203125
1768240007.7088246,acc,0.205078125,0.027099609375,0.91552734375
1768240007.7236974,acc,0.29345703125,0.052490234375,0.907958984375
1768240007.7310495,acc,0.415283203125,0.07568359375,0.890380859375
1768240007.7388256,acc,0.532470703125,0.092529296875,0.85400390625
1768240007.753808,acc,0.612548828125,0.09228515625,0.79541015625
1768240007.761312,acc,0.64697265625,0.084228515625,0.701416015625
1768240007.7690086,acc,0.701416015625,0.100341796875,0.625
1768240007.7860024,acc,0.725341796875,0.1181640625,0.57421875
1768240007.7907543,acc,0.873291015625,0.132568359375,0.52001953125
1768240007.7986395,acc,1.183837890625,0.149658203125,0.482177734375
1768240007.8138034,acc,1.355712890625,0.144287109375,0.498291015625
1768240007.8214014,acc,1.285888671875,0.136474609375,0.61572265625
1768240007.8288064,acc,1.1591796875,0.160400390625,0.799072265625
1768240007.8512774,acc,1.131591796875,0.184326171875,0.999267578125
1768240007.852277,acc,1.169921875,0.098388671875,1.18310546875
1768240007.8588426,acc,1.071533203125,-0.104736328125,1.3720703125
